run_id,run_group,net_group,scenario,manifest_row_role,execution_unit,network_input_mode,seed,crosswalk_id,candidate_csv,net_file,output_dir,log_file,expected_summary_csv,validation_manifest,skip_if_exists,command,work_output_dir,source_pipeline_root,source_output_dir,result_csv_name,run_mode
signal_fix_9_smart_NODE_5837_seed09,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,9,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed09,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed09.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed09/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed09,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed09,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed10,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,10,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed10,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed10.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed10/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed10,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed10,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed11,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,11,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed11,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed11.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed11/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed11,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed11,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed12,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,12,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed12,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed12.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed12/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed12,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed12,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed13,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,13,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed13,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed13.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed13/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed13,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed13,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed14,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,14,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed14,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed14.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed14/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed14,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed14,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed15,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,15,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed15,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed15.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed15/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed15,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed15,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed16,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,16,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed16,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed16.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed16/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed16,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed16,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed17,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,17,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed17,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed17.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed17/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed17,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed17,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed18,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,18,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed18,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed18.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed18/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed18,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed18,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed19,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,19,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed19,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed19.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed19/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed19,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed19,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed20,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,20,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed20,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed20.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed20/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed20,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed20,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed21,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,21,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed21,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed21.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed21/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed21,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed21,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed22,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,22,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed22,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed22.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed22/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed22,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed22,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed23,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,23,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed23,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed23.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed23/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed23,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed23,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed24,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,24,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed24,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed24.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed24/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed24,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed24,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed25,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,25,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed25,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed25.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed25/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed25,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed25,simulation_result.csv,final
signal_fix_9_smart_NODE_5837_seed26,signal_fix_9,signal_fix,smart,smart_candidate,paired_group_net,group_net_file,26,NODE_5837,result/active/real_30seed_runs_sampled10/manifests/single_candidates/signal_fix_9/NODE_5837.csv,result/active/nets/signal_fix_9.net.xml,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed26,outputs/final/logs/signal_fix_9/smart/NODE_5837/seed26.log,outputs/final/runs/signal_fix_9/smart/NODE_5837/seed26/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/signal_fix_9/smart/NODE_5837/seed26,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/signal_fix_9/smart/NODE_5837/seed26,simulation_result.csv,final
