group,crosswalk_id,scenario,seed,pedestrian_crossing_count,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_avg_delay_sec,network_avg_delay_sec,network_arrived_vehicles,local_500m_avg_delay_sec,local_500m_vehicle_count,local_500m_mean_speed,total_vehicle_arrivals,extension_count,total_extension_sec,pedestrian_green_extension_count,pet_event_count,low_pet_event_count,low_pet_per_100_crossings,pet_min,pet_p10,pet_mean,very_risky_crossing_count,risky_crossing_count,safety_risk_score,accident_risk_estimate,accident_expected_value,elderly_incomplete_crossings,run_label,elapsed_sec,sim_duration,warmup,step_length,ped_link_index,step_count,ped_crossing_presence_steps,ped_crossing_person_count,expected_ped_repeat_count,veh_delay_max,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_mean_time_loss,local_500m_queue_proxy,local_500m_stop_count,surrounding_lane_count,vehicle_bbox_coverage,safe_crossing_count,low_pet_per_100_conflict_candidates,pet_coverage_ratio,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length
signal_fix_9,LINK_10218,smart,7.0,15.0,0.0,0.0,0.0,0.0,33.55,33.55,,879.0,33.67455073516065,558.0,5.602839724150761,3464.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_7,1384.602,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,96.7,9.0,3480.0,3480.0,1.0,1.0,16562.0,3464.0,,,0.5744116239613695,0.0,0.0,127.57777782712732,39.50819672131148,836.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,33.67455073516065,,,
signal_fix_9,LINK_10218,baseline,8.0,15.0,0.0,0.0,0.0,0.0,27.4,27.4,,859.0,27.73804809052334,614.0,6.973537972347201,3467.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_8,1419.902,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,97.3,9.0,3480.0,3480.0,1.0,1.0,16618.0,3467.0,,,0.5751946752512289,0.0,0.0,111.9649143409886,30.950819672131143,687.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,27.73804809052334,,,
signal_fix_9,LINK_10218,smart,8.0,15.0,0.0,0.0,0.0,0.0,33.15,33.15,,847.0,33.52947146687094,604.0,6.214513839860856,3463.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_8,1392.443,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16618.0,3463.0,,,0.5736720755209466,0.0,0.0,116.78789291446397,39.19672131147541,712.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,33.52947146687094,,,
signal_fix_9,LINK_10218,baseline,9.0,15.0,0.0,0.0,0.0,0.0,33.12,33.12,,916.0,33.17684478371501,534.0,6.173874858102464,3472.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_9,1394.14,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16613.0,3472.0,,,0.5801540000870057,0.0,0.0,117.12248642974389,36.26229508196721,738.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,33.17684478371501,,,
signal_fix_9,LINK_10218,smart,9.0,15.0,0.0,0.0,0.0,0.0,40.64,40.64,,920.0,41.00213629943504,542.0,5.212909786100061,3469.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_9,1374.62,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16613.0,3469.0,,,0.5791969373993997,0.0,0.0,124.0232823988842,50.540983606557376,724.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,41.00213629943504,,,
signal_fix_9,LINK_10218,baseline,10.0,15.0,0.0,0.0,0.0,0.0,56.0,56.0,,827.0,56.35095791001451,590.0,3.711564357848613,3464.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_10,1401.232,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16573.0,3464.0,,,0.5737590812198199,0.0,0.0,155.3597258481076,78.95081967213115,566.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,56.35095791001451,,,
signal_fix_9,LINK_10218,smart,10.0,15.0,0.0,0.0,0.0,0.0,56.99,56.99,,805.0,57.306272348033374,582.0,3.6756793309668625,3462.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_10,1420.16,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16573.0,3462.0,,,0.5722364814895375,0.0,0.0,158.69600672897744,77.85245901639344,543.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,57.306272348033374,,,
signal_fix_9,LINK_10218,baseline,11.0,15.0,0.0,0.0,0.0,0.0,27.44,27.44,,866.0,27.922969596001668,597.0,6.933036027114156,3467.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_11,1402.744,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,98.6,9.0,3480.0,3480.0,1.0,1.0,16669.0,3467.0,,,0.5823291425588376,0.0,0.0,110.77610335641128,30.72131147540984,683.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,27.922969596001668,,,
signal_fix_9,LINK_10218,smart,11.0,15.0,0.0,0.0,0.0,0.0,28.41,28.41,,870.0,28.631213307240703,604.0,6.593896818314284,3466.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_11,1422.089,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16669.0,3466.0,,,0.5825901596554575,0.0,0.0,116.88398100580464,32.278688524590166,732.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,28.631213307240703,,,
signal_fix_9,LINK_10218,baseline,12.0,15.0,0.0,0.0,0.0,0.0,48.96,48.96,,815.0,49.499738179578,520.0,3.7191352591349305,3466.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_12,1385.213,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16412.0,3466.0,,,0.5682342193413669,0.0,0.0,160.61569046113166,67.77049180327869,700.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,49.499738179578,,,
signal_fix_9,LINK_10218,smart,12.0,15.0,0.0,0.0,0.0,0.0,50.45,50.45,,827.0,50.811639531562406,533.0,3.5366538603883497,3467.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_12,1414.59,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16412.0,3467.0,,,0.5688867620829164,0.0,0.0,161.09655493714212,75.65573770491804,786.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,50.811639531562406,,,
signal_fix_9,LINK_10218,baseline,13.0,15.0,0.0,0.0,0.0,0.0,28.84,28.84,,866.0,29.15573214664124,554.0,6.672919401059394,3470.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_13,1414.448,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,94.5,9.0,3480.0,3480.0,1.0,1.0,16673.0,3470.0,,,0.5773698177230608,0.0,0.0,112.5556978798314,30.0327868852459,638.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,29.15573214664124,,,
signal_fix_9,LINK_10218,smart,13.0,15.0,0.0,0.0,0.0,0.0,30.95,30.95,,850.0,31.391320834211083,549.0,6.50807966665713,3472.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_13,1390.33,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,95.5,9.0,3480.0,3480.0,1.0,1.0,16673.0,3472.0,,,0.5762822464871449,0.0,0.0,117.75309730362504,32.31147540983606,640.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,31.391320834211083,,,
signal_fix_9,LINK_10218,baseline,14.0,15.0,0.0,0.0,0.0,0.0,44.93,44.93,,916.0,45.4347420417124,577.0,5.193024308917763,3470.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_14,1394.053,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16487.0,3470.0,,,0.5761082350893983,0.0,0.0,138.48230976759507,53.50819672131148,551.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,45.4347420417124,,,
signal_fix_9,LINK_10218,smart,14.0,15.0,0.0,0.0,0.0,0.0,48.32,48.32,,901.0,48.78312166390575,568.0,5.0315622080813025,3470.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_14,1373.167,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16487.0,3470.0,,,0.5749336581546092,0.0,0.0,143.23781010885702,55.704918032786885,511.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,48.78312166390575,,,
signal_fix_9,LINK_10218,baseline,15.0,15.0,0.0,0.0,0.0,0.0,51.78,51.78,,885.0,51.97852170048882,603.0,3.97619392708027,3465.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_15,1399.184,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16622.0,3465.0,,,0.5755426980467221,0.0,0.0,149.279032575329,73.22950819672131,625.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,51.97852170048882,,,
signal_fix_9,LINK_10218,smart,15.0,15.0,0.0,0.0,0.0,0.0,50.83,50.83,,888.0,51.181525398916705,608.0,3.887792641070835,3464.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_15,1369.144,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16622.0,3464.0,,,0.5754121894984121,0.0,0.0,151.31796832144033,73.55737704918033,726.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,51.181525398916705,,,
signal_fix_9,LINK_10218,baseline,16.0,15.0,0.0,0.0,0.0,0.0,33.03,33.03,,848.0,33.291648129423656,571.0,6.728877205237198,3465.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_16,1390.03,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16566.0,3465.0,,,0.5738025840692565,0.0,0.0,111.73452232560568,37.049180327868854,612.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,33.291648129423656,,,
signal_fix_9,LINK_10218,smart,16.0,15.0,0.0,0.0,0.0,0.0,33.89,33.89,,842.0,34.304843804843806,620.0,6.0089306461219,3467.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_16,1410.616,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16566.0,3467.0,,,0.574716143907426,0.0,0.0,116.96773128215185,45.22950819672131,720.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,34.304843804843806,,,
signal_fix_9,LINK_10218,baseline,17.0,15.0,0.0,0.0,0.0,0.0,42.61,42.61,,862.0,43.21703442188879,610.0,5.10193392538222,3465.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_17,1392.275,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16571.0,3465.0,,,0.5747596467568625,0.0,0.0,132.631860880331,54.295081967213115,643.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,43.21703442188879,,,
signal_fix_9,LINK_10218,smart,17.0,15.0,0.0,0.0,0.0,0.0,48.85,48.85,,842.0,49.19836346633416,608.0,4.325650861016232,3467.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_17,1425.528,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16571.0,3467.0,,,0.5736720755209466,0.0,0.0,139.77055590817204,68.77049180327869,608.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,49.19836346633416,,,
signal_fix_9,LINK_10218,baseline,18.0,15.0,0.0,0.0,0.0,0.0,36.12,36.12,,844.0,36.60985711701935,587.0,5.482127400629096,3470.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_18,1391.433,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16467.0,3470.0,,,0.5682777221908035,0.0,0.0,127.06708262344937,45.65573770491803,713.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,36.60985711701935,,,
signal_fix_9,LINK_10218,smart,18.0,15.0,0.0,0.0,0.0,0.0,37.14,37.14,,873.0,37.55404929577465,633.0,4.929884383253865,3467.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_18,1424.269,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16467.0,3467.0,,,0.5714099273502414,0.0,0.0,136.99664668405012,51.91803278688525,882.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,37.55404929577465,,,
signal_fix_9,LINK_10218,baseline,19.0,15.0,0.0,0.0,0.0,0.0,42.32,42.32,,829.0,42.9869342442357,585.0,4.901761626225454,3462.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_19,1423.594,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16566.0,3462.0,,,0.575064166702919,0.0,0.0,140.83637904258686,54.540983606557376,655.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,42.9869342442357,,,
signal_fix_9,LINK_10218,smart,19.0,15.0,0.0,0.0,0.0,0.0,34.3,34.3,,828.0,34.870138888888896,578.0,5.697018991573442,3462.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_19,1402.945,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16566.0,3462.0,,,0.5749771610040457,0.0,0.0,126.39810469707092,41.540983606557376,688.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,34.870138888888896,,,
signal_fix_9,LINK_10218,baseline,20.0,15.0,0.0,0.0,0.0,0.0,37.23,37.23,,825.0,37.7547053649956,580.0,5.278750838477521,3465.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_20,1423.195,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16555.0,3465.0,,,0.5701918475660156,0.0,0.0,135.21171180970876,46.721311475409834,738.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,37.7547053649956,,,
signal_fix_9,LINK_10218,smart,20.0,15.0,0.0,0.0,0.0,0.0,37.22,37.22,,827.0,37.61495377922785,586.0,5.557919029906836,3466.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_20,1399.5,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16555.0,3466.0,,,0.5703223561143255,0.0,0.0,130.34485794852077,43.91803278688525,742.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,37.61495377922785,,,
signal_fix_9,LINK_10218,baseline,21.0,15.0,0.0,0.0,0.0,0.0,32.88,32.88,,843.0,33.15440920938315,527.0,6.477224397972178,3470.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_21,1407.795,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16625.0,3470.0,,,0.5787184060555967,0.0,0.0,116.01708991318658,32.73770491803279,725.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,33.15440920938315,,,
signal_fix_9,LINK_10218,smart,21.0,15.0,0.0,0.0,0.0,0.0,36.58,36.58,,843.0,36.89996051332675,529.0,5.858394971317029,3468.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_21,1387.923,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16625.0,3468.0,,,0.5770652977770044,0.0,0.0,130.30568037962263,38.9344262295082,729.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,36.89996051332675,,,
signal_fix_9,LINK_10218,baseline,22.0,15.0,0.0,0.0,0.0,0.0,30.01,30.01,,863.0,30.02119624536128,571.0,7.458930401014822,3465.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_22,1394.56,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,96.1,9.0,3480.0,3480.0,1.0,1.0,16620.0,3465.0,,,0.5744116239613695,0.0,0.0,109.02708009265,29.19672131147541,631.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,30.02119624536128,,,
signal_fix_9,LINK_10218,smart,22.0,15.0,0.0,0.0,0.0,0.0,27.04,27.04,,870.0,27.20488211975798,591.0,7.102124945813236,3467.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_22,1415.092,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,91.9,9.0,3480.0,3480.0,1.0,1.0,16620.0,3467.0,,,0.576021229390525,0.0,0.0,110.51220121146034,28.9672131147541,664.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,27.20488211975798,,,
signal_fix_9,LINK_10218,baseline,23.0,15.0,0.0,0.0,0.0,0.0,37.25,37.25,,899.0,37.64002637031456,522.0,5.422659741114932,3470.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_23,1376.106,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16611.0,3470.0,,,0.5756297037455953,0.0,0.0,122.49700183991068,42.83606557377049,727.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,37.64002637031456,,,
signal_fix_9,LINK_10218,smart,23.0,15.0,0.0,0.0,0.0,0.0,39.2,39.2,,850.0,39.701495952129534,545.0,5.040174922999903,3468.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_23,1419.881,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16611.0,3468.0,,,0.5727150128333406,0.0,0.0,128.88257013533752,49.40983606557377,779.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,39.701495952129534,,,
signal_fix_9,LINK_10218,baseline,24.0,15.0,0.0,0.0,0.0,0.0,34.42,34.42,,816.0,34.56550706304027,566.0,6.518134914791106,3464.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_24,1397.378,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16510.0,3464.0,,,0.5730630356288337,0.0,0.0,121.30445873358822,35.049180327868854,683.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,34.56550706304027,,,
signal_fix_9,LINK_10218,smart,24.0,15.0,0.0,0.0,0.0,0.0,34.52,34.52,,820.0,34.5613712374582,567.0,6.702280078376919,3464.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_24,1447.233,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16510.0,3464.0,,,0.5726715099839039,0.0,0.0,121.39600819944783,35.377049180327866,677.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,34.5613712374582,,,
signal_fix_9,LINK_10218,baseline,25.0,15.0,0.0,0.0,0.0,0.0,33.63,33.63,,862.0,34.160556088207095,589.0,5.794547247057954,3467.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_25,1404.798,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3479.0,1.0002874389192296,0.9997126436781608,16558.0,3467.0,,,0.5808935485274286,0.0,0.0,122.90881663241444,41.049180327868854,614.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,34.160556088207095,,,
signal_fix_9,LINK_10218,smart,25.0,15.0,0.0,0.0,0.0,0.0,33.47,33.47,,860.0,34.2134400308523,603.0,5.7275282815436865,3465.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_25,1378.888,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3479.0,1.0002874389192296,0.9997126436781608,16558.0,3465.0,,,0.5784573889589768,0.0,0.0,122.017938650493,40.78688524590164,658.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,34.2134400308523,,,
signal_fix_9,LINK_10218,baseline,26.0,15.0,0.0,0.0,0.0,0.0,29.83,29.83,,848.0,30.320185411929337,593.0,5.8225394343513965,3468.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_26,1418.106,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16695.0,3468.0,,,0.5773698177230608,0.0,0.0,119.26065691648364,38.967213114754095,836.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,30.320185411929337,,,
signal_fix_9,LINK_10218,smart,26.0,15.0,0.0,0.0,0.0,0.0,27.95,27.95,,858.0,28.46191198786039,577.0,6.370807382229821,3471.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_26,1390.694,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,93.1,9.0,3480.0,3480.0,1.0,1.0,16695.0,3471.0,,,0.5787619089050333,0.0,0.0,114.4396361558787,34.032786885245905,708.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,28.46191198786039,,,
signal_fix_9,LINK_10218,baseline,27.0,15.0,0.0,0.0,0.0,0.0,49.2,49.2,,845.0,49.80772277227723,610.0,4.282279121602172,3464.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_27,1412.663,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16518.0,3464.0,,,0.5728455213816505,0.0,0.0,147.07320762637784,69.29508196721312,624.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,49.80772277227723,,,
signal_fix_9,LINK_10218,smart,27.0,15.0,0.0,0.0,0.0,0.0,53.48,53.48,,847.0,53.994893678576595,610.0,3.9911768909477847,3468.0,1.0,5.0,1.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,smart_27,1394.838,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16518.0,3468.0,,,0.5706703789098186,0.0,0.0,154.21806972687114,77.47540983606558,567.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,53.994893678576595,,,
signal_fix_9,LINK_10218,baseline,28.0,15.0,0.0,0.0,0.0,0.0,45.03,45.03,,788.0,45.63279526929839,607.0,4.979042338781849,3468.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,baseline_28,1434.0,600.0,0.0,0.1,2.0,6000.0,188.0,15.0,5.0,100.0,9.0,3480.0,3480.0,1.0,1.0,16452.0,3468.0,,,0.5696698133727759,0.0,0.0,135.71948991358394,61.278688524590166,645.0,173.0,1.0,0.0,55.55555555555556,1.0,0.0,0.0,0.0,0.0,0.0,,45.63279526929839,,,
